名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/06(土) 23:16:11.68 ID:vMd3UzVP0<> こんこよ <>こよりのズコズコ人参トロフィー 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/06(土) 23:16:21.46 ID:M5Ny2zH40<> ぺこら <br> 「運営がゴールデンウィークにやろうとしてた企画がポシャって、ぺこらのマリメ企画が出来るようになった」 <br> 「このマリオのやつもホントはこの大会とちょっと主旨が違ったやつをぺこーらはやりたいと思ってた」 <br>  <br>  <br> どう思う？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/06(土) 23:16:59.99 ID:YWUqdqvL0<> <a href="../test/read.cgi/livemegami/1683382571/2" rel="noopener noreferrer" target="_blank">&gt;&gt;2</a> <br> 言い訳バニー <br> ゴミ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/06(土) 23:18:42.66 ID:SteKdYM20<> 運営関わったら～とか言うけど運営関わったからまだマシになってる説あると思うぞ <br> ぷよテトは良かったとかいうがそりゃ対戦ゲーをそのまま破るだけでいいし企画自体に独創性はねえじゃん <br> たぶんホロメンだけだとプラスアルファが必要な企画はなんもできんぞ <>
